text_id	sequence_number	word_id	phonetic_transcription	word_form	morphs	gloss	session_id	session_name	sequence_number_text	start_time	end_time	person_id	person_code	text	phonetic_transcription_text	morphs_text	gloss_text	english_translation_text	indonesian_translation	comments	data_set_id	data_set_name	date	location	region	latitude	longitude	genre	subgenre	mode	elicited_or_natural	situation	duration	record_count	word_count	classification	project_id	project_name	description	session_count	primary_or_secondary	n_languoid_id	n_languoid_name	languoid_name_new
616372144456260900	3	10040410312745654e7	NA	senang	senang	happy	1438	Tapaleuk-20060624	10	NA	NA	967	Frans_Krowin	Mangkali rasa senang, takuju ini ana bangun badiri ko ame dia pung bapa pung laru.	NA	Mangkali rasa senang ta- kuju ini ana bangun ba- diri ko ame dia pung bapa pung laru	probably feel happy TA- surprised this child wake.up BA- self CONJ take 3 POSS father POSS brandy	NA	Barangkali karena dia rasa senang, tiba-tiba anak ini bangun dan ambil arak bapaknya.	NA	15	Tapaleuk	2006-06-24	Kupang	East Nusa Tenggara	-10.16082	123.600001	Narrative	NA	Written	Natural	Final exams	NA	65	623	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	27	Tapaleuk	"Tapaleuk is the name of a column published daily in the Pos Kupang, a newspaper in Kupang.

The language is Kupang Malay and they are written by various authors."	84	Primary	1	1	Kupang Malay
6580619057431415e8	3	10040410312745654e7	NA	senang	senang	happy	1259	KOE-20080727-ELS	85	0:02:36	NA	1511	KOENOV	dan beta senang.	NA	dan beta senang	and 1SG happy	and I am very happy.	NA	NA	12	Middle Indonesia - Kupang	2008-07-27	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the classroom Abdi Kasi Bangsa school; talking about  school curriculum.	0:39:07	1635	6236	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
8021835055671415e8	8	10040410312745654e7	NA	senang	senang	happy	1259	KOE-20080727-ELS	370	0:09:05	NA	1511	KOENOV	e tapi Jeri ni sekarang beta su senang.	NA	e tapi Jeri ni sekarang beta su senang	FILL but Jeri this now 1SG already happy	but for a few days I like Gery’s (attitude).	NA	NA	12	Middle Indonesia - Kupang	2008-07-27	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the classroom Abdi Kasi Bangsa school; talking about  school curriculum.	0:39:07	1635	6236	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
30320278797414156e7	2	10040410312745654e7	NA	senang	senang	happy	1259	KOE-20080727-ELS	478	0:11:45	NA	1469	KOEIRM	dia senang maso pi kelas mana na dia maso pi situ 0.	NA	dia senang maso pi kelas mana na dia maso pi situ 0	3SG happy come.in go class where PRT 3SG come.in go there 0	she likes to studying in any class that she wants 0.	NA	NA	12	Middle Indonesia - Kupang	2008-07-27	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the classroom Abdi Kasi Bangsa school; talking about  school curriculum.	0:39:07	1635	6236	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
8035920035101524e8	8	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	454	0:11:50	NA	2389	RESHIL	jadi besong pung orang tua dong su senang tu hari sabtu nanti.	NA	jadi besong pung orang tua dong su senang tu hari sabtu nanti	so you POSS person old 3PL already happy that day Saturday later	so are your parents happy for this coming Saturday.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
1562652969991524e8	5	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	455	0:11:53	NA	1555	KOEYUN	o... iya woe... talalu senang.	NA	o iya woe talalu senang	FILL yes EXCL very happy	yes, they are very happy.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
20481764548615242e7	4	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	478	0:12:23	NA	2389	RESHIL	orang tua dong senang yang besong su mo ujian ato tidak ko? iya.	NA	orang tua dong senang yang besong su mo ujian ato tidak ko iya	person old 3PL happy REL you already want exam or NEG PRT yes	whether your parents are happy or not as you will have your thesis examination or else? yes.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
5105969290291524e8	6	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	479	0:12:27	NA	1533	KOESEL	belom dong maksudnya dong su senang cuma setengah setengah ni.	NA	belom dong maksud -nya dong su senang cuma setengah setengah ni	not.yet 3PL mean -NYA 3PL already happy only half half this	no, not yet I mean they are not fully happy with it.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
6362436168981524e8	1	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	481	0:12:29	NA	1417	KOEAFN	senang Ibu.	NA	senang Ibu	happy mother	they are happy, mam.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
4487718121371524e8	2	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	783	0:21:08	NA	1533	KOESEL	be senang dosen kawan.	NA	be senang dosen kawan	I happy lecturer friend	I like being a lecturer.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
7835292908741524e8	3	10040411061715793e7	NA	hepi	hepi	happy	1262	KOE-20080807-HIL	865	0:23:18	NA	1533	KOESEL	‘yang lu hepi deng it(u) pekerjaan.’	NA	yang lu hepi deng itu pe- kerja -an	REL you happy with that PE.AN- work -CIRC	he answered ‘ the job in which you happy to do it’	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
8336345533051524e8	11	10040411061715793e7	NA	hepi	hepi	happy	1262	KOE-20080807-HIL	869	0:23:26	NA	1555	KOEYUN	dia bilang ini ‘the bes job is wen yu ar hepi wit ntet’.	NA	dia bilang ini the bes job is wen yu ar hepi wit ntet	3SG say this the best job is when you are happy with that	he said this ‘the best job is when you are happy with that’.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
9406742249791524e8	3	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	872	0:23:32	NA	1555	KOEYUN	waktu ketong senang baru ketong baru ketong bisa rasa...	NA	waktu ketong senang baru ketong baru ketong bisa rasa	time we happy new we new we can feel	when we are happy to do something we can feel that...	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
3035036056781524e8	7	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	875	0:23:36	NA	1555	KOEYUN	ketong cari as ketong pikir pung senang itu...	NA	ketong cari as ketong pikir pung senang itu	we look.for then we think POSS happy that	we try to find out our happiness...	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
21905635614815243e7	6	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	880	0:23:44	NA	1555	KOEYUN	e... yang paling buat besong senang tu...	NA	e yang paling buat besong senang tu	FILL REL most make you happy that	e... something that make you feel happy is...	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
7972360147141525e8	6	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	882	0:23:48	NA	1555	KOEYUN	pekerjaan paleng baek tu besong senang menikmati.	NA	pe- kerja -an paleng baek tu besong senang me- nikmat -i	PE.AN- work -CIRC mostly good that you happy MEN- enjoy -I	the best job is when you really enjoy that job.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
17340739247015242e7	5	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	936	0:25:10	NA	2389	RESHIL	mesti kalo dong ke senang juga orang tua juga senang to.	NA	mesti kalo dong ke senang juga orang tua juga senang to	must if 3PL to happy also person old also happy TO	if she is happy there, her parents will be happy too.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
17340739247015242e7	10	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	936	0:25:10	NA	2389	RESHIL	mesti kalo dong ke senang juga orang tua juga senang to.	NA	mesti kalo dong ke senang juga orang tua juga senang to	must if 3PL to happy also person old also happy TO	if she is happy there, her parents will be happy too.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
9891460581621524e8	2	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	939	0:25:14	NA	1533	KOESEL	lu senang ko sonde dapat di Afrika sana?	NA	lu senang ko sonde dapat di Afrika sana	you happy PRT NEG get PREP African there	are you happy if you work over there in Africa?	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
22521600808215244e7	3	10040410312745654e7	NA	senang	senang	happy	1262	KOE-20080807-HIL	940	0:25:16	NA	1555	KOEYUN	ih... son senang kalo di Afrika 0...	NA	ih son senang kalo di Afrika 0	EXCL NEG happy if PREP African 0	I am not happy if I work in Africa 0...	NA	tertawa	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
9139741355141525e8	7	10040411061715793e7	NA	hepi	hepi	happy	1262	KOE-20080807-HIL	1043	0:27:50	NA	1533	KOESEL	hidup nyaman aman dan tenteram en hepi wit ntet	NA	hidup nyaman aman dan tenteram en hepi wit ntet	life comfortable safe and peaceful and happy with that	has a comfortable, safe, and happy life with that.	NA	NA	12	Middle Indonesia - Kupang	2008-07-08	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the Mrs. Hilda home; talking about future.	0:30:37	1145	6905	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
614620100710021e3	1	10040410312745654e7	NA	senang	senang	happy	1268	KOE-20080930-HIL	78	0:02:59	NA	2389	RESHIL	senang menjahit?	NA	senang men- jahit	happy MEN- sewing	do you like sewing?	NA	NA	12	Middle Indonesia - Kupang	2008-09-30	Kupang	East Nusa Tenggara	-10.16082	123.600001	conversation	NA	Spoken	Natural	Having conversation about the speakers family background	0:35:42	925	5546	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
333213100735021e3	6	10040410312745654e7	NA	senang	senang	happy	1268	KOE-20080930-HIL	79	0:03:01	NA	1437	KOEDIA	be bilang sonde kurang kurang senang ju.	NA	be bilang sonde kurang kurang senang ju	I say NEG decrease decrease happy also	I don’t really like actually.	NA	NA	12	Middle Indonesia - Kupang	2008-09-30	Kupang	East Nusa Tenggara	-10.16082	123.600001	conversation	NA	Spoken	Natural	Having conversation about the speakers family background	0:35:42	925	5546	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
233423091332031e3	2	10040410312745654e7	NA	senang	senang	happy	1268	KOE-20080930-HIL	208	0:08:00	NA	1437	KOEDIA	be senang deng dia senang dia pung gaya.	NA	be senang deng dia senang dia pung gaya	I happy with 3SG happy 3SG POSS style	I like him, like his style.	NA	NA	12	Middle Indonesia - Kupang	2008-09-30	Kupang	East Nusa Tenggara	-10.16082	123.600001	conversation	NA	Spoken	Natural	Having conversation about the speakers family background	0:35:42	925	5546	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
233423091332031e3	5	10040410312745654e7	NA	senang	senang	happy	1268	KOE-20080930-HIL	208	0:08:00	NA	1437	KOEDIA	be senang deng dia senang dia pung gaya.	NA	be senang deng dia senang dia pung gaya	I happy with 3SG happy 3SG POSS style	I like him, like his style.	NA	NA	12	Middle Indonesia - Kupang	2008-09-30	Kupang	East Nusa Tenggara	-10.16082	123.600001	conversation	NA	Spoken	Natural	Having conversation about the speakers family background	0:35:42	925	5546	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
945515092252031e3	5	10040410312745654e7	NA	senang	senang	happy	1268	KOE-20080930-HIL	217	0:08:16	NA	1437	KOEDIA	belum ju 0... hanya senang deng orang sa.	NA	belum ju 0 hanya senang deng orang sa	not.yet also 0 only happy with person just	no, I haven’t but I have felt in love with a boy.	NA	tertawa	12	Middle Indonesia - Kupang	2008-09-30	Kupang	East Nusa Tenggara	-10.16082	123.600001	conversation	NA	Spoken	Natural	Having conversation about the speakers family background	0:35:42	925	5546	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
