session_id	session_name	data_set_id	data_set_name	date	location	region	latitude	longitude	genre	subgenre	mode	elicited_or_natural	situation	duration	record_count	word_count	classification	project_id	project_name	description	session_count	primary_or_secondary	n_languoid_id	n_languoid_name	languoid_name_new
1308	TER-20080412-AYU	13	Middle Indonesia - Ternate	2008-04-12	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan di tempat kos pada malam hari.	NA	712	3946	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1309	TER-20080420-AYU	13	Middle Indonesia - Ternate	2008-04-20	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	percakapan di teras rumah pada malam hari.	0:31:40	756	3205	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1310	TER-20080501-AYA	13	Middle Indonesia - Ternate	2008-05-01	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	percakapan di kamar kos Aya.	0:49:58	526	4815	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1311	TER-20080511-AYU	13	Middle Indonesia - Ternate	2008-05-11	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan di malam hari di rumahnya Ita.	0:32:46	1536	5867	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1312	TER-20080605-AYA	13	Middle Indonesia - Ternate	2008-06-05	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan tetangga Kosnya Aya di Ternate Maluku Utara.	0:44:09	778	4996	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1313	TER-20080608-AYU	13	Middle Indonesia - Ternate	2008-06-08	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan ringan saat nongkrong di rumah sahrila.	0:43:27	1605	8034	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1314	TER-20080623-AYA	13	Middle Indonesia - Ternate	2008-06-23	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	percakapan di sekretariat Samurai Maluku Utara.	NA	1169	10859	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1315	TER-20080705-AYA	13	Middle Indonesia - Ternate	2008-07-05	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	percakapan waktu santai di rumah Kos Aya Ternate.	0:30:46	521	3159	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1316	TER-20080710-AYU	13	Middle Indonesia - Ternate	2008-07-10	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	percakapan di rumah salah satu participant di sore hari.	0:44:22	912	6337	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1317	TER-20080726-AYA	13	Middle Indonesia - Ternate	2008-07-26	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	carlota, biasa menggosip.	0:31:24	601	4194	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1318	TER-20080802-AYA	13	Middle Indonesia - Ternate	2008-08-02	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	santai, cerita apa adanya pokoknya enjoy	0:37:24	524	5175	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1319	TER-20080829a-AYA	13	Middle Indonesia - Ternate	2008-08-29	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Santai, cerita sambil makan sambal pedas.	0:34:12	680	4583	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1320	TER-20080829b-AYA	13	Middle Indonesia - Ternate	2008-08-29	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Warda Cerita waktu di Surabaya.	0:34:22	495	5426	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1321	TER-20080829c-AYA	13	Middle Indonesia - Ternate	2008-08-29	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan sambil mexer telur dan mentega, persiapan kue lebaran	0:35:02	493	3453	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1322	TER-20080829d-AYA	13	Middle Indonesia - Ternate	2008-08-29	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Sedang buat kue tar, persiapan kue lebaran.	0:37:19	701	3191	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1323	TER-20080917-AYU	13	Middle Indonesia - Ternate	2008-09-17	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	percakapan pada bulan puasa di Rumahnya Ami dan Ewi.	0:35:23	922	6505	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1324	TER-20081110-AYA	13	Middle Indonesia - Ternate	2008-10-11	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Cerita di waktu sore, di Rumahnya Ibu Gaya	0:24:06	386	1975	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1325	TER-20090627a-AYA	13	Middle Indonesia - Ternate	2009-06-27	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan, di Rumahnya Ibu Fadila Turuy, masalah perbaikan Benteng yang ada di Kota Ternate.	0:31:10	713	3125	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1326	TER-20090627b-AYA	13	Middle Indonesia - Ternate	2009-06-27	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan antar Keluarga di Rumahnya Ibu Nurtagaya Pauwah.	0:35:35	1145	5275	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1327	TER-20090703-NHL	13	Middle Indonesia - Ternate	2009-07-03	Falajawa 1 kelurahan Muhajirin kota Ternate selatan.	North Maluku	NA	NA	Conversation	NA	Spoken	Natural	rekaman ini di ambil di saat keadaan santai di rumah Enhal, pada saat kumpul keluarga pada sore hari sekitar pukul 15.05 wit.	0:29:58	737	3466	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1328	TER-20090708-NHL	13	Middle Indonesia - Ternate	2009-07-08	Falajawa 1 kelurahan Muhajirin kota Ternate selatan.	North Maluku	NA	NA	Conversation	NA	Spoken	Natural	rekaman ini di ambil di saat percakapan bebas di lingkungan keluarga, tepatnya di rumah Enhal.	0:30:54	884	4174	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1329	TER-20090728-AYA	13	Middle Indonesia - Ternate	2009-07-28	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan di Rumahnya Ibu Munira Assagaf, Tentang resep kue Bagea kenari, dan Roti panggang.	0:32:59	932	3758	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1330	TER-20090806-AYU	13	Middle Indonesia - Ternate	2009-06-08	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan di malam hari di rumahnya ci Nani, tentang kehidupan sehari-hari hingga pada profesi yang di tekuni ci Nani waktu masih muda sebagai penjual rombrngan.	0:32:07	734	4459	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1331	TER-20090810-ADI	13	Middle Indonesia - Ternate	2009-08-10	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	percakapan di dalam kantin dekat kampus Universitas Khairun	0:24:00	544	3588	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1332	TER-20090818-AYA	13	Middle Indonesia - Ternate	2009-08-18	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Cerita santai di Rumahnya Ibu Darma Ali, Ternate pada malam hari dalam keadaan mati lampu.	0:26:50	729	3721	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1333	TER-20090905-NHL	13	Middle Indonesia - Ternate	2009-09-05	Falajawa 1 kelurahan Muhajirin kota Ternate selatan.	North Maluku	NA	NA	Conversation	NA	Spoken	Natural	rekaman ini di ambil saat pagi hari saat bulan puasa di rumah baru nya Enhal.	0:31:14	667	3848	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1334	TER-20090917-AYA	13	Middle Indonesia - Ternate	2009-09-17	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan di Rumanhya Ibu Fadila Turuy bersama dengan teman-temannya pada siang hari	0:31:54	858	3594	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1335	TER-20091002-NHL	13	Middle Indonesia - Ternate	2009-10-02	Lelong kelurahan Makassar Timur kota Ternate tengah.	North Maluku	NA	NA	Conversation	NA	Spoken	Natural	rekaman ini di buat pada malam hari di kawasan lelong kampung Makassar Timur di rumahnya bapak Maliki seorang imam mesjid.	0:32:58	859	4514	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1336	TER-20091017-AYA	13	Middle Indonesia - Ternate	2009-10-17	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Cerita tentang satu keluarga semuanya setan karena turun temurun (nenek moyang mereka).	0:30:33	1059	5422	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1337	TER-20091117-AYU	13	Middle Indonesia - Ternate	2009-11-17	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan di malam hari di depan rumah MARAYU tentang keadaan Sanana dan tentang operasi yang baru saja di lakukan oleh MARAYU.	0:32:53	975	5858	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1338	TER-20091126-NHL	13	Middle Indonesia - Ternate	2009-11-26	Falajawa 1 kelurahan Muhajirin kota Ternate selatan.	North Maluku	NA	NA	Conversation	NA	Spoken	Natural	rekaman ini di ambil di saat malam di rumah.	0:30:32	587	3674	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1339	TER-20091203-NHL	13	Middle Indonesia - Ternate	2009-12-03	kampus II Universitas Khairun Ternate	North Maluku	NA	NA	Conversation	NA	Spoken	Natural	rekaman ini di ambil di saat percakapan di kampus.	0:29:58	726	4744	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1340	TER-20091228-AYU	13	Middle Indonesia - Ternate	2009-12-28	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan siang hari di rumahnya IBAAYU tentang keadaan kebunnya JAHAYU orang tuanya IBAAYU, tentang kehidupan hari-hari.	0:44:02	1359	6125	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1341	TER-20100126-AYA	13	Middle Indonesia - Ternate	2010-01-26	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan di Rumahnya Bapak Iksan pada saat sore hari, lagi menunggu orang untuk pengajian hari ke empat puluh empat wafatnya Ibu Iksan.	0:24:26	512	2317	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1342	TER-20100130-AYA	13	Middle Indonesia - Ternate	2010-01-30	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Cerita sore hari di Rumahnya Bapak Denhar Amin,mengenang masa lalu pada waktu remaja.	0:45:18	1212	5158	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1343	TER-20100130-NHL	13	Middle Indonesia - Ternate	2010-01-30	Desa Fobaharu, kepulauan Tidore	North Maluku	NA	NA	Conversation	NA	Spoken	Natural	rekaman ini di ambil di saat penelitian budaya di kepulauan Tidore.	0:34:59	842	4875	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1344	TER-20100203-NHL	13	Middle Indonesia - Ternate	2010-02-03	Falajawa 1 kelurahan Muhajirin kota Ternate selatan.	North Maluku	NA	NA	Conversation	NA	Spoken	Natural	rekaman ini di ambil saat sedang bercakap-cakap dengen kakeknya di rumah.	0:27:20	573	3013	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1345	TER-20100222a-AYA	13	Middle Indonesia - Ternate	2010-02-22	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan di Rumahnya Ibu Fatum di Kelurahan Falajawa dua Ternate pada siang hari.	0:32:40	876	4158	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1346	TER-20100307-AYU	13	Middle Indonesia - Ternate	2010-03-07	Ternate	North Maluku	0.785691	127.382444	Conversation	NA	Spoken	Natural	Percakapan siang hari di toko tempat IKAAYU bekerja tentang kehidupan IKAAYU dan profesinya sebagai karyawan toko. Percakapan ini dengan suara televisi sebagai bacjground soundnya.	0:41:46	1072	4431	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	41	Primary	1	1	Ternate Malay
1347	MLP-070211-NAN	14	Papuan Malay	2007-02-11	Papua	Papua	NA	NA	NA	NA	Spoken	Natural	small talk in class room	0:41:15	751	4938	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	24	Papuan Malay	A corpus of naturalistic speech from Papuan Malay.	9	Primary	1	1	Papuan Malay
1348	MLP-070213-YHD	14	Papuan Malay	2007-02-13	Papua	Papua	NA	NA	NA	NA	Spoken	Natural	conversation took place in my house	0:15:10	142	1454	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	24	Papuan Malay	A corpus of naturalistic speech from Papuan Malay.	9	Primary	1	1	Papuan Malay
1349	MLP-070215-FIT	14	Papuan Malay	2007-02-15	Papua	Papua	NA	NA	NA	NA	Spoken	Natural	at the Faculty of letters, about	0:08:48	196	1289	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	24	Papuan Malay	A corpus of naturalistic speech from Papuan Malay.	9	Primary	1	1	Papuan Malay
1350	MLP-070225-OLV	14	Papuan Malay	2007-02-25	Papua	Papua	NA	NA	NA	NA	Spoken	Natural	This was done in the Resourch Center room, UPT PB UNIPA	0:01:28	19	191	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	24	Papuan Malay	A corpus of naturalistic speech from Papuan Malay.	9	Primary	1	1	Papuan Malay
1351	MLP-070308-FIT	14	Papuan Malay	2007-03-08	Papua	Papua	NA	NA	NA	NA	Spoken	Natural	the small talk occurs in a state elementary school of Amban	0:18:16	400	2227	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	24	Papuan Malay	A corpus of naturalistic speech from Papuan Malay.	9	Primary	1	1	Papuan Malay
1352	MLP-070314	14	Papuan Malay	2007-03-14	Papua	Papua	NA	NA	NA	NA	Spoken	Natural	in the campus, after having a class. little talking after the class.	0:13:58	509	2178	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	24	Papuan Malay	A corpus of naturalistic speech from Papuan Malay.	9	Primary	1	1	Papuan Malay
1353	MLP-070617-FIT	14	Papuan Malay	2007-06-17	Papua	Papua	NA	NA	NA	NA	Spoken	Natural	this little talk conversation occurs in front of Rini's house	0:13:26	348	2204	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	24	Papuan Malay	A corpus of naturalistic speech from Papuan Malay.	9	Primary	1	1	Papuan Malay
1354	MLP-071001	14	Papuan Malay	2007-10-01	Papua	Papua	NA	NA	NA	NA	Spoken	Natural	talk about my education.	0:15:14	270	2017	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	24	Papuan Malay	A corpus of naturalistic speech from Papuan Malay.	9	Primary	1	1	Papuan Malay
1355	MLP-20080104-VID1	14	Papuan Malay	2008-01-04	Papua	Papua	NA	NA	NA	NA	Spoken	Natural	Children playing a game on a computer laptop, in which they must guess the position of a bird that appears either in front of or behind some other object.	0:11:20	362	1041	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	24	Papuan Malay	A corpus of naturalistic speech from Papuan Malay.	9	Primary	1	1	Papuan Malay
1356	Tapaleuk-20051201	15	Tapaleuk	2005-12-01	Kupang	East Nusa Tenggara	-10.16082	123.600001	Narrative	NA	Written	Natural	Talking about the government who wants to dump the people	NA	44	465	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	27	Tapaleuk	"Tapaleuk is the name of a column published daily in the Pos Kupang, a newspaper in Kupang.

The language is Kupang Malay and they are written by various authors."	84	Primary	1	1	Kupang Malay
1357	Tapaleuk-20051202	15	Tapaleuk	2005-12-02	Kupang	East Nusa Tenggara	-10.16082	123.600001	Narrative	NA	Written	Natural	Talking about the government who don't have a heart to dump the poor people	NA	59	580	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	27	Tapaleuk	"Tapaleuk is the name of a column published daily in the Pos Kupang, a newspaper in Kupang.

The language is Kupang Malay and they are written by various authors."	84	Primary	1	1	Kupang Malay
